car_id,brand,model,year,engine_hp,engine_cylinders,fuel_type,transmission,driven_wheels,doors,market_category,price,popularity_score,popularity_level
885,Toyota,Highlander,2015,153,4,Electric,CVT,AWD,4,SUV,23174,570,Low
886,Tesla,Model X,2019,149,4,Hybrid,Automatic,AWD,4,Hatchback,26477,668,High
887,Cadillac,Escalade,2024,265,6,Petrol,Automatic,RWD,4,SUV,48034,718,High
888,Toyota,Highlander,2017,343,6,Petrol,Automatic,FWD,3,SUV,32330,524,Low
889,Ford,Explorer,2020,135,4,Electric,Manual,FWD,2,Hatchback,33841,653,High
890,Audi,Q5,2017,180,4,Hybrid,CVT,FWD,4,Sedan,31218,722,High
891,Mitsubishi,Eclipse Cross,2022,136,4,Electric,Automatic,RWD,2,Truck,33433,681,High
892,Mini,Cooper,2021,444,8,Petrol,Automatic,AWD,4,SUV,42927,674,High
893,Kia,K5,2023,95,4,Diesel,CVT,FWD,4,SUV,37815,543,Low
894,Buick,Enclave,2017,269,6,Diesel,Manual,FWD,5,Coupe,35476,569,Low
895,Honda,Pilot,2021,147,4,Petrol,CVT,FWD,4,Sedan,32712,590,Medium
896,Mercedes,GLC,2022,301,6,Petrol,Manual,AWD,4,SUV,41702,698,High
897,Suzuki,Vitara,2019,366,6,Petrol,Automatic,FWD,4,SUV,33894,572,Low
898,Aston Martin,Vantage,2015,218,4,Petrol,Automatic,FWD,4,Coupe,29991,478,Low
899,Jeep,Cherokee,2016,338,6,Hybrid,Manual,FWD,4,Sedan,32433,564,Low
900,Ferrari,Portofino,2023,393,8,Petrol,Automatic,FWD,4,SUV,50807,701,High
901,Kia,Sorento,2016,173,4,Petrol,Automatic,AWD,4,Sedan,24986,560,Low
902,Aston Martin,DB11,2016,220,4,Hybrid,Automatic,FWD,4,Truck,28755,632,Medium
903,Hyundai,Santa Fe,2022,148,4,Petrol,Automatic,AWD,4,Sedan,35635,555,Low
904,Jeep,Compass,2020,233,6,Hybrid,Manual,AWD,5,Truck,32000,647,High
905,Toyota,Camry,2019,300,6,Diesel,Automatic,FWD,4,SUV,35916,553,Low
906,Toyota,Corolla,2021,107,4,Hybrid,Automatic,FWD,4,Coupe,29774,484,Low
907,Suzuki,Swift,2015,271,6,Electric,Automatic,AWD,4,Sedan,25957,575,Low
908,Mini,Countryman,2016,249,6,Diesel,Automatic,AWD,4,SUV,27473,570,Low
909,Jeep,Compass,2023,292,6,Hybrid,Automatic,RWD,4,Sedan,41687,551,Low
910,Jeep,Cherokee,2015,592,12,Petrol,Automatic,AWD,5,Truck,38505,611,Medium
911,Kia,Sportage,2024,408,8,Petrol,Automatic,FWD,4,Hatchback,49432,681,High
912,Lexus,RX,2019,133,4,Petrol,Automatic,FWD,4,Sedan,30540,595,Medium
913,Ford,Mustang,2018,412,8,Petrol,Automatic,AWD,4,Sedan,39109,554,Low
914,Toyota,Corolla,2023,170,4,Petrol,Automatic,AWD,2,Sedan,32863,493,Low
915,Buick,Enclave,2015,181,4,Petrol,Automatic,RWD,5,SUV,23103,614,Medium
916,Nissan,Rogue,2020,153,4,Electric,CVT,AWD,5,Sedan,32896,576,Low
917,BMW,3 Series,2017,271,6,Petrol,Automatic,FWD,4,Hatchback,34728,511,Low
918,Toyota,RAV4,2015,257,6,Petrol,Automatic,FWD,5,Sedan,18629,462,Low
919,Alfa Romeo,Giulia,2015,321,6,Diesel,CVT,RWD,5,SUV,34042,635,Medium
920,Tesla,Model Y,2017,110,4,Petrol,Manual,FWD,2,SUV,29684,497,Low
921,Toyota,Corolla,2015,220,6,Hybrid,Automatic,RWD,4,Coupe,21555,537,Low
922,Honda,Civic,2018,249,6,Hybrid,Automatic,FWD,5,Sedan,36445,558,Low
923,Mazda,CX-50,2017,148,4,Petrol,Automatic,FWD,5,Sedan,27490,554,Low
924,Mini,Cooper,2024,399,8,Petrol,Automatic,FWD,5,SUV,46967,728,High
925,Ferrari,488 GTB,2015,228,4,Petrol,Automatic,FWD,4,Hatchback,22282,413,Low
926,Porsche,Cayenne,2018,142,4,Petrol,Automatic,FWD,2,Van,23175,588,Medium
927,Ferrari,Portofino,2016,155,4,Electric,CVT,RWD,4,SUV,21038,514,Low
928,Honda,Accord,2021,253,6,Petrol,Automatic,AWD,4,SUV,42015,623,Medium
929,Volvo,XC60,2020,90,4,Hybrid,Automatic,FWD,4,SUV,35652,679,High
930,Volkswagen,Golf,2020,668,12,Petrol,CVT,RWD,4,SUV,50218,580,Medium
931,BMW,5 Series,2018,387,8,Petrol,CVT,RWD,2,Sedan,47865,560,Low
932,Kia,Telluride,2022,271,6,Electric,Manual,AWD,4,Hatchback,44063,807,High
933,Suzuki,Swift,2017,169,4,Diesel,Automatic,FWD,4,SUV,22002,491,Low
934,BMW,X5,2021,173,4,Petrol,Automatic,FWD,4,Van,34233,582,Medium
935,Audi,A6,2022,314,6,Diesel,Automatic,RWD,2,Coupe,45466,661,High
936,Mitsubishi,Outlander,2018,311,6,Diesel,Automatic,FWD,4,Truck,37206,608,Medium
937,Subaru,Forester,2015,94,4,Electric,CVT,AWD,4,SUV,24187,577,Low
938,Jeep,Grand Cherokee,2017,192,4,Petrol,Automatic,RWD,4,Truck,18846,500,Low
939,Genesis,GV80,2016,137,4,Petrol,Automatic,RWD,4,Sedan,26507,446,Low
940,Toyota,Highlander,2021,173,4,Petrol,Automatic,AWD,4,Truck,35751,537,Low
941,Nissan,Altima,2024,276,6,Diesel,Manual,AWD,3,Sedan,47927,606,Medium
942,Mini,Cooper,2016,90,4,Hybrid,Automatic,FWD,4,SUV,22869,541,Low
943,Genesis,GV70,2017,342,8,Petrol,Automatic,FWD,4,Sedan,34469,619,Medium
944,Mazda,CX-50,2015,181,4,Petrol,Automatic,AWD,5,Sedan,21853,506,Low
945,Volvo,XC60,2016,129,4,Electric,Automatic,FWD,4,Truck,22039,662,High
946,Volkswagen,Golf,2021,304,6,Hybrid,Automatic,FWD,4,SUV,38151,561,Low
947,Honda,Accord,2015,266,6,Diesel,Automatic,FWD,4,Truck,31830,564,Low
948,Porsche,Cayenne,2024,379,8,Hybrid,Manual,RWD,5,SUV,49685,821,High
949,Tesla,Model 3,2021,145,4,Petrol,Automatic,FWD,4,Coupe,35655,625,Medium
950,Alfa Romeo,Giulia,2019,142,4,Hybrid,Automatic,AWD,4,SUV,33095,612,Medium
951,Mercedes,C-Class,2024,125,4,Hybrid,CVT,FWD,2,Hatchback,42789,649,High
952,Suzuki,Vitara,2016,330,6,Petrol,Automatic,AWD,4,Truck,28578,504,Low
953,Mazda,CX-5,2023,299,6,Hybrid,Automatic,FWD,3,Hatchback,43751,613,Medium
954,Subaru,Outback,2021,346,6,Electric,Automatic,RWD,2,Hatchback,45297,697,High
955,Subaru,WRX,2017,140,4,Petrol,CVT,AWD,5,Hatchback,31085,668,High
956,Nissan,Murano,2024,455,8,Hybrid,Automatic,FWD,5,Sedan,48894,696,High
957,Ram,2500,2024,237,6,Petrol,Automatic,AWD,4,SUV,40018,679,High
958,Cadillac,Escalade,2021,186,4,Petrol,CVT,RWD,4,Sedan,36944,671,High
959,Kia,Sorento,2021,362,8,Hybrid,CVT,RWD,4,SUV,42745,645,Medium
960,Genesis,G80,2019,425,8,Petrol,Automatic,FWD,4,Coupe,44948,587,Medium
961,Ram,3500,2024,320,6,Petrol,Automatic,FWD,2,Sedan,45112,643,Medium
962,Hyundai,Elantra,2022,336,8,Diesel,Automatic,AWD,3,SUV,38353,583,Medium
963,Cadillac,Escalade,2021,292,6,Hybrid,CVT,RWD,5,Hatchback,39402,747,High
964,Mini,Countryman,2016,146,4,Diesel,CVT,AWD,5,SUV,21674,578,Medium
965,Lexus,NX,2024,295,6,Diesel,Automatic,AWD,4,SUV,49601,731,High
966,Tesla,Model S,2022,108,4,Diesel,Automatic,FWD,2,Sedan,41353,594,Medium
967,Volvo,XC90,2022,439,8,Petrol,Manual,AWD,5,Sedan,52450,639,Medium
968,Genesis,GV70,2018,473,8,Hybrid,Manual,AWD,5,SUV,34316,687,High
969,Ford,F-150,2018,183,4,Diesel,Automatic,RWD,4,Hatchback,28114,599,Medium
970,BMW,X5,2021,160,4,Hybrid,Automatic,FWD,4,SUV,38728,644,Medium
971,Kia,Sportage,2019,270,6,Petrol,Automatic,AWD,4,Coupe,41870,504,Low
972,Audi,Q7,2017,628,12,Hybrid,Automatic,FWD,2,Sedan,43199,704,High
973,Aston Martin,DB11,2016,304,6,Petrol,Automatic,AWD,5,Sedan,32698,630,Medium
974,Hyundai,Tucson,2017,129,4,Electric,Automatic,RWD,4,Coupe,26511,409,Low
975,Genesis,G70,2017,159,4,Electric,Manual,FWD,4,SUV,21053,550,Low
976,Volvo,S90,2019,331,6,Petrol,Automatic,RWD,4,Sedan,39710,554,Low
977,Genesis,G80,2022,257,6,Petrol,CVT,FWD,5,Coupe,40968,594,Medium
978,Subaru,Forester,2019,319,6,Hybrid,CVT,FWD,4,Coupe,44311,702,High
979,Mitsubishi,Lancer,2018,122,4,Diesel,Automatic,FWD,2,Coupe,32328,545,Low
980,Suzuki,Vitara,2017,578,12,Diesel,Automatic,RWD,4,Hatchback,44891,614,Medium
981,Mercedes,C-Class,2020,449,8,Petrol,Manual,FWD,4,Hatchback,44387,663,High
982,Kia,Telluride,2022,90,4,Petrol,Automatic,FWD,4,SUV,37363,593,Medium
983,Toyota,Highlander,2023,355,8,Hybrid,Automatic,RWD,4,Truck,46611,553,Low
984,Suzuki,Swift,2015,240,6,Diesel,Automatic,FWD,4,Sedan,26979,469,Low
985,Volkswagen,Golf,2017,354,6,Hybrid,Automatic,FWD,4,Hatchback,32773,602,Medium
986,Jeep,Grand Cherokee,2024,180,4,Petrol,CVT,AWD,5,Hatchback,44070,593,Medium
987,Ferrari,Portofino,2018,319,6,Electric,CVT,AWD,4,SUV,38276,620,Medium
988,Ferrari,488 GTB,2021,305,6,Petrol,Automatic,AWD,4,SUV,40140,652,High
989,Mazda,Mazda6,2021,139,4,Petrol,Automatic,RWD,4,SUV,34289,592,Medium
990,Genesis,GV80,2017,120,4,Electric,Automatic,AWD,4,Coupe,25204,501,Low
991,Suzuki,Vitara,2018,246,6,Diesel,CVT,AWD,2,Hatchback,25653,471,Low
992,Suzuki,Vitara,2021,193,4,Electric,Automatic,AWD,4,SUV,30604,634,Medium
993,Mazda,Mazda3,2016,308,6,Petrol,CVT,AWD,5,Sedan,31798,592,Medium
994,Chevrolet,Silverado,2024,147,4,Petrol,CVT,RWD,5,Truck,36882,698,High
995,Cadillac,XT5,2024,181,4,Hybrid,Automatic,RWD,5,Truck,37691,750,High
996,Ford,F-150,2018,380,8,Petrol,Automatic,AWD,4,Sedan,36319,590,Medium
997,Porsche,911,2017,149,4,Petrol,Automatic,AWD,4,SUV,34687,685,High
998,Buick,Enclave,2018,644,12,Petrol,Manual,RWD,4,Coupe,51710,638,Medium
999,Genesis,G70,2018,534,12,Hybrid,Automatic,AWD,4,SUV,42355,662,High
1000,Suzuki,Swift,2015,245,6,Petrol,Automatic,AWD,3,Coupe,19516,498,Low
1001,Mini,Cooper,2019,159,4,Petrol,Automatic,RWD,4,SUV,32046,500,Low
1002,Subaru,WRX,2021,299,8,Diesel,Automatic,FWD,5,SUV,45109,599,Medium
1003,Mini,Countryman,2017,170,4,Petrol,CVT,AWD,5,Hatchback,22223,501,Low
1004,Kia,Sportage,2017,333,6,Petrol,Automatic,RWD,4,Sedan,33060,584,Medium
1005,Ford,Mustang,2017,277,6,Petrol,Manual,AWD,5,Sedan,34990,532,Low
1006,Audi,Q7,2024,413,8,Diesel,Manual,AWD,5,Hatchback,59235,760,High
1007,Ferrari,Portofino,2020,143,4,Petrol,Automatic,AWD,4,Sedan,27770,648,High
1008,Honda,Accord,2018,372,8,Petrol,Automatic,FWD,4,Sedan,33313,615,Medium
1009,Volvo,XC60,2015,167,4,Petrol,Manual,AWD,4,Coupe,17898,544,Low
1010,Tesla,Model X,2021,377,8,Petrol,Automatic,AWD,4,Sedan,50322,673,High
1011,Nissan,Sentra,2020,314,6,Petrol,Automatic,FWD,4,Sedan,35394,497,Low
1012,Ram,2500,2022,197,4,Electric,Manual,AWD,5,SUV,39867,615,Medium
1013,Ford,F-150,2022,220,4,Petrol,Automatic,AWD,4,Sedan,39586,651,High
1014,Chevrolet,Silverado,2022,226,4,Petrol,Automatic,FWD,4,SUV,39509,678,High
1015,Buick,Enclave,2020,125,4,Petrol,Automatic,RWD,4,Sedan,33337,616,Medium
1016,Ferrari,488 GTB,2017,196,4,Petrol,Automatic,FWD,4,SUV,31404,530,Low
1017,Honda,CR-V,2023,122,4,Electric,CVT,FWD,4,Hatchback,40249,719,High
1018,Chevrolet,Malibu,2023,295,6,Hybrid,Automatic,RWD,4,Van,48588,701,High
1019,Porsche,Cayenne,2017,405,8,Petrol,Automatic,FWD,4,SUV,41805,683,High
1020,Volkswagen,Golf,2015,295,6,Petrol,Automatic,FWD,4,Hatchback,23699,501,Low
1021,Toyota,Corolla,2023,630,12,Diesel,CVT,FWD,4,Sedan,42857,787,High
1022,Tesla,Model X,2017,335,6,Petrol,Automatic,FWD,4,SUV,32542,568,Low
1023,Ferrari,488 GTB,2015,162,4,Petrol,Automatic,FWD,4,SUV,26336,582,Medium
1024,Suzuki,Vitara,2019,395,8,Petrol,Automatic,AWD,4,Hatchback,40692,635,Medium
1025,Subaru,WRX,2016,602,12,Petrol,Manual,AWD,4,SUV,46144,638,Medium
1026,Subaru,Outback,2020,128,4,Petrol,Automatic,AWD,4,SUV,27490,569,Low
1027,Mazda,CX-50,2023,272,6,Hybrid,Automatic,FWD,5,Hatchback,42400,693,High
1028,Volvo,S90,2019,322,6,Petrol,Automatic,FWD,4,Sedan,35198,602,Medium
1029,Mitsubishi,Eclipse Cross,2022,266,4,Hybrid,CVT,AWD,4,SUV,37377,748,High
1030,Suzuki,Vitara,2016,166,4,Electric,Automatic,FWD,5,Hatchback,26422,448,Low
1031,Audi,A6,2022,389,8,Petrol,Automatic,FWD,2,SUV,47004,692,High
1032,Ram,2500,2020,442,8,Electric,Automatic,FWD,5,Sedan,44359,690,High
1033,Toyota,Camry,2019,119,4,Diesel,Automatic,AWD,5,SUV,22936,535,Low
1034,Mazda,CX-5,2018,144,4,Petrol,Manual,FWD,4,Hatchback,24243,446,Low
1035,Volvo,XC90,2016,360,6,Petrol,Automatic,AWD,5,Sedan,33691,589,Medium
1036,Toyota,Highlander,2016,274,6,Petrol,Manual,AWD,4,SUV,25360,454,Low
1037,Volvo,S90,2023,90,4,Petrol,Manual,AWD,4,Sedan,37898,537,Low
1038,Hyundai,Santa Fe,2018,557,12,Petrol,Automatic,RWD,4,Sedan,40552,569,Low
1039,Mini,Countryman,2015,225,6,Hybrid,Automatic,RWD,2,Sedan,19007,434,Low
1040,Tesla,Model Y,2016,344,6,Hybrid,CVT,FWD,4,Hatchback,35921,638,Medium
1041,Volkswagen,Jetta,2017,304,6,Petrol,CVT,RWD,4,Coupe,35831,444,Low
1042,Genesis,GV80,2020,351,8,Diesel,Automatic,FWD,4,SUV,43732,662,High
1043,Porsche,911,2023,653,12,Petrol,CVT,AWD,2,SUV,62177,805,High
1044,Chevrolet,Tahoe,2022,91,4,Petrol,CVT,AWD,5,Sedan,30351,632,Medium
1045,Audi,A6,2024,228,6,Petrol,Automatic,FWD,4,Coupe,48398,671,High
1046,Audi,Q7,2024,106,4,Petrol,Automatic,FWD,3,Sedan,40459,665,High
1047,Mini,Cooper,2023,192,4,Petrol,Automatic,FWD,4,Hatchback,34742,623,Medium
1048,Suzuki,Swift,2018,103,4,Electric,Automatic,RWD,4,SUV,24063,506,Low
1049,Tesla,Model 3,2022,207,6,Electric,CVT,AWD,2,SUV,37496,764,High
1050,Porsche,Cayenne,2018,195,4,Hybrid,Automatic,RWD,4,SUV,28296,691,High
1051,Jeep,Compass,2016,602,12,Hybrid,Automatic,FWD,4,Coupe,36677,605,Medium
1052,Subaru,Crosstrek,2021,117,4,Diesel,Automatic,AWD,2,Sedan,38627,656,High
1053,Nissan,Murano,2019,159,4,Hybrid,CVT,AWD,5,Sedan,34046,590,Medium
1054,Mercedes,C-Class,2022,179,4,Petrol,Automatic,AWD,5,SUV,30226,632,Medium
1055,Mini,Countryman,2017,171,4,Petrol,Automatic,RWD,2,SUV,18360,482,Low
1056,Honda,CR-V,2018,369,8,Hybrid,Automatic,AWD,4,Van,35540,600,Medium
1057,Kia,Telluride,2015,155,4,Petrol,Automatic,AWD,4,Hatchback,17555,443,Low
1058,Cadillac,Escalade,2024,459,8,Hybrid,Automatic,AWD,4,SUV,54663,803,High
1059,Alfa Romeo,Stelvio,2017,167,4,Petrol,Automatic,AWD,4,SUV,24551,591,Medium
1060,Ferrari,488 GTB,2018,137,4,Diesel,Automatic,FWD,2,Sedan,29952,576,Low
1061,Mitsubishi,Lancer,2015,168,4,Petrol,Automatic,FWD,4,Sedan,22726,580,Medium
1062,Volkswagen,Golf,2024,157,4,Diesel,Automatic,RWD,4,Sedan,35236,629,Medium
1063,BMW,5 Series,2022,329,6,Diesel,Automatic,RWD,5,SUV,44006,631,Medium
1064,Mitsubishi,Lancer,2019,246,6,Hybrid,Automatic,RWD,4,SUV,30966,707,High
1065,Chevrolet,Tahoe,2024,594,12,Petrol,Automatic,RWD,4,Sedan,62287,820,High
1066,Mini,Cooper,2021,285,6,Petrol,Automatic,FWD,4,Sedan,36459,647,High
1067,Subaru,Outback,2017,426,8,Diesel,CVT,RWD,2,Truck,39668,700,High
1068,Subaru,Crosstrek,2019,253,6,Petrol,Automatic,FWD,4,Sedan,38107,544,Low
1069,Kia,K5,2017,321,6,Diesel,Automatic,AWD,5,Hatchback,38078,654,High
1070,Volkswagen,Tiguan,2022,158,4,Petrol,Manual,RWD,4,Sedan,34559,498,Low
1071,Toyota,Camry,2015,274,6,Diesel,CVT,RWD,5,SUV,31939,458,Low
1072,Mini,Cooper,2015,100,4,Petrol,Automatic,AWD,2,Sedan,20009,475,Low
1073,Ferrari,Portofino,2016,131,4,Petrol,Automatic,FWD,4,SUV,21745,432,Low
1074,Buick,Enclave,2023,467,8,Petrol,CVT,AWD,5,Coupe,49828,581,Medium
1075,Ram,ProMaster,2022,270,6,Petrol,Automatic,FWD,5,Coupe,40571,611,Medium
1076,Ford,Mustang,2021,374,8,Diesel,CVT,AWD,4,Coupe,42539,766,High
1077,Audi,A6,2016,348,6,Petrol,Automatic,RWD,4,Hatchback,38714,590,Medium
1078,Mitsubishi,Outlander,2016,287,6,Petrol,Automatic,FWD,5,Sedan,22993,504,Low
1079,Hyundai,Sonata,2020,129,4,Hybrid,Automatic,AWD,4,Sedan,26407,598,Medium
1080,Audi,Q5,2023,99,4,Petrol,Automatic,FWD,4,SUV,34832,615,Medium
1081,Jeep,Cherokee,2024,132,4,Hybrid,Automatic,FWD,5,Sedan,43630,518,Low
1082,Tesla,Model S,2018,151,4,Electric,Automatic,FWD,4,Truck,24404,709,High
1083,Toyota,Highlander,2023,215,4,Petrol,Manual,AWD,5,SUV,38851,663,High
1084,Kia,K5,2015,246,6,Diesel,CVT,FWD,4,SUV,26719,569,Low
1085,Ford,Mustang,2018,433,8,Petrol,Automatic,AWD,4,Sedan,37522,602,Medium
1086,Ford,F-150,2022,321,6,Petrol,Automatic,AWD,4,Sedan,41611,632,Medium
1087,Lexus,ES,2018,422,8,Petrol,Automatic,FWD,5,Coupe,41037,589,Medium
1088,BMW,X3,2024,138,4,Diesel,Automatic,FWD,4,Sedan,34335,653,High
1089,Aston Martin,DB11,2016,163,4,Electric,CVT,FWD,4,Truck,25823,631,Medium
1090,Honda,CR-V,2021,152,4,Petrol,Automatic,FWD,4,SUV,31922,693,High
1091,Volvo,S60,2016,198,4,Petrol,Automatic,RWD,4,Coupe,24305,535,Low
1092,Subaru,Forester,2019,291,6,Petrol,Automatic,FWD,4,Coupe,33435,613,Medium
1093,Genesis,G80,2016,349,8,Electric,CVT,FWD,4,Sedan,32826,562,Low
1094,Kia,Sportage,2023,404,8,Petrol,Automatic,AWD,5,Hatchback,50195,614,Medium
1095,Ford,Escape,2018,144,4,Petrol,Automatic,FWD,4,Sedan,30037,529,Low
1096,Genesis,GV70,2016,393,8,Hybrid,Manual,AWD,2,SUV,27885,673,High
1097,Honda,Civic,2019,604,12,Petrol,Automatic,RWD,5,SUV,54076,757,High
1098,Subaru,Forester,2023,236,4,Petrol,Automatic,AWD,5,SUV,45384,704,High
1099,BMW,3 Series,2016,142,4,Diesel,Automatic,FWD,4,Sedan,24399,509,Low
1100,Tesla,Model S,2022,394,8,Hybrid,Automatic,AWD,4,SUV,55967,742,High
1101,Mini,Cooper,2015,223,6,Hybrid,Automatic,FWD,4,SUV,22957,590,Medium
1102,Tesla,Model 3,2022,339,6,Petrol,Automatic,FWD,4,Hatchback,45203,625,Medium
1103,BMW,X3,2015,383,8,Electric,Automatic,FWD,5,Hatchback,41220,592,Medium
1104,Suzuki,Swift,2023,285,6,Diesel,Automatic,RWD,4,Sedan,41772,624,Medium
1105,Toyota,Corolla,2024,222,6,Petrol,Automatic,AWD,4,SUV,43304,686,High
1106,Honda,Civic,2020,149,4,Petrol,Automatic,AWD,4,Sedan,29264,646,Medium
1107,Ferrari,Portofino,2021,287,6,Diesel,Manual,AWD,5,Sedan,34527,544,Low
1108,Mini,Cooper,2024,147,4,Diesel,Automatic,FWD,4,SUV,29644,570,Low
1109,Ford,Explorer,2016,192,4,Hybrid,Automatic,RWD,4,SUV,27979,641,Medium
1110,Alfa Romeo,Stelvio,2019,178,4,Petrol,Automatic,FWD,5,SUV,24500,658,High
1111,Mazda,Mazda3,2016,117,4,Petrol,Automatic,RWD,4,Sedan,22662,499,Low
1112,Ram,1500,2018,90,4,Petrol,Manual,RWD,5,SUV,27120,617,Medium
1113,Mazda,CX-50,2016,194,4,Electric,Automatic,AWD,4,SUV,20564,576,Low
1114,Ferrari,488 GTB,2017,449,8,Electric,Manual,RWD,4,SUV,38197,597,Medium
1115,Mercedes,C-Class,2020,141,4,Electric,Automatic,FWD,2,Sedan,26824,525,Low
1116,Mini,Countryman,2017,318,6,Petrol,Automatic,FWD,4,SUV,29466,551,Low
1117,Mitsubishi,Eclipse Cross,2018,227,4,Hybrid,Manual,FWD,4,Sedan,35620,525,Low
1118,Mini,Cooper,2021,169,4,Electric,Automatic,RWD,4,SUV,34776,660,High
1119,Alfa Romeo,Stelvio,2024,269,6,Electric,CVT,FWD,4,Sedan,46310,691,High
1120,Toyota,Highlander,2017,120,4,Diesel,CVT,AWD,4,Sedan,26027,425,Low
1121,Genesis,G70,2020,138,4,Petrol,Automatic,FWD,5,SUV,24760,625,Medium
1122,BMW,5 Series,2021,246,6,Hybrid,Automatic,FWD,5,Coupe,35261,626,Medium
1123,Mercedes,GLE,2019,248,6,Petrol,CVT,FWD,4,Sedan,34487,533,Low
1124,Ford,Mustang,2017,176,4,Hybrid,Automatic,FWD,2,SUV,28774,551,Low
1125,Ferrari,488 GTB,2019,419,8,Diesel,Manual,AWD,4,SUV,38715,630,Medium
1126,Mercedes,E-Class,2015,149,4,Petrol,CVT,RWD,5,SUV,18933,462,Low
1127,Mitsubishi,Eclipse Cross,2015,136,4,Electric,Automatic,FWD,4,SUV,17857,559,Low
1128,Mercedes,E-Class,2017,258,6,Petrol,Automatic,RWD,4,Sedan,28644,588,Medium
1129,Ferrari,Portofino,2017,264,6,Petrol,Automatic,FWD,4,Sedan,34978,529,Low
1130,Chevrolet,Malibu,2018,589,12,Petrol,Automatic,AWD,4,SUV,50179,704,High
1131,Subaru,Outback,2022,400,8,Petrol,Manual,FWD,4,SUV,48651,662,High
1132,Mazda,CX-50,2015,199,4,Diesel,Automatic,FWD,4,Coupe,21118,519,Low
1133,Mazda,CX-50,2018,546,12,Petrol,Automatic,AWD,4,Sedan,45463,603,Medium
1134,Aston Martin,DB11,2017,94,4,Petrol,Automatic,RWD,5,SUV,22436,610,Medium
1135,Tesla,Model X,2022,242,6,Hybrid,Automatic,FWD,4,Coupe,41786,658,High
1136,Nissan,Sentra,2022,393,8,Electric,Automatic,FWD,5,SUV,39556,718,High
1137,Ram,ProMaster,2016,163,4,Hybrid,Automatic,AWD,4,SUV,29006,656,High
1138,Mini,Cooper,2022,330,6,Electric,Automatic,RWD,4,SUV,39733,623,Medium
1139,Ferrari,Portofino,2019,113,4,Diesel,Manual,AWD,4,SUV,27141,498,Low
1140,Hyundai,Tucson,2019,408,8,Petrol,Automatic,FWD,4,Sedan,29383,582,Medium
1141,Hyundai,Elantra,2019,173,4,Hybrid,CVT,FWD,5,SUV,26810,517,Low
1142,Subaru,Forester,2015,266,6,Petrol,CVT,FWD,5,Sedan,27188,602,Medium
1143,Honda,Civic,2021,93,4,Diesel,CVT,FWD,2,Sedan,29760,534,Low
1144,Hyundai,Elantra,2016,281,6,Petrol,Automatic,AWD,4,SUV,27473,524,Low
1145,Lexus,ES,2020,272,6,Diesel,Automatic,FWD,5,Sedan,43148,621,Medium
1146,Jeep,Grand Cherokee,2017,296,6,Petrol,Automatic,FWD,4,Coupe,34353,487,Low
1147,Honda,CR-V,2015,628,12,Petrol,Automatic,AWD,4,SUV,41046,631,Medium
1148,Audi,Q5,2023,290,6,Electric,Automatic,AWD,4,Coupe,46629,681,High
1149,Porsche,Panamera,2023,153,4,Hybrid,Automatic,FWD,4,Truck,36468,682,High
1150,Alfa Romeo,Giulia,2022,178,4,Petrol,Automatic,FWD,5,SUV,36189,682,High
1151,Ford,F-150,2016,137,4,Diesel,Automatic,RWD,4,Coupe,25648,482,Low
1152,Volkswagen,Jetta,2015,229,4,Hybrid,Manual,AWD,4,SUV,21831,561,Low
1153,Mini,Countryman,2022,157,4,Diesel,Automatic,RWD,2,Sedan,39291,621,Medium
1154,Volvo,XC90,2024,254,6,Petrol,Automatic,RWD,4,Truck,39050,658,High
1155,Genesis,G70,2021,182,4,Petrol,Automatic,FWD,5,Hatchback,34016,565,Low
1156,Honda,CR-V,2021,322,6,Hybrid,CVT,FWD,5,Sedan,43992,663,High
1157,Ford,Escape,2017,144,4,Electric,Automatic,RWD,5,SUV,23527,559,Low
1158,BMW,5 Series,2020,141,4,Hybrid,Manual,RWD,4,Van,31666,588,Medium
1159,Honda,Pilot,2022,287,6,Diesel,CVT,FWD,4,SUV,43966,665,High
1160,Ford,Mustang,2016,419,8,Petrol,Manual,AWD,4,SUV,38787,593,Medium
1161,Kia,Telluride,2016,331,6,Petrol,CVT,AWD,5,SUV,31167,641,Medium
1162,Genesis,G80,2023,147,4,Petrol,Automatic,RWD,4,SUV,47710,701,High
1163,Genesis,G80,2022,626,12,Petrol,CVT,AWD,4,SUV,55008,687,High
1164,Hyundai,Sonata,2024,142,4,Electric,Automatic,AWD,4,SUV,39128,613,Medium
1165,Mercedes,GLC,2024,176,4,Diesel,Manual,FWD,4,SUV,46972,585,Medium
1166,Aston Martin,DB11,2017,117,4,Petrol,Automatic,FWD,4,SUV,28530,551,Low
1167,Chevrolet,Equinox,2017,144,4,Petrol,CVT,FWD,4,Sedan,28757,573,Low
1168,Hyundai,Tucson,2019,674,12,Hybrid,Automatic,RWD,5,Hatchback,46921,770,High
1169,Toyota,RAV4,2018,138,4,Petrol,CVT,AWD,2,Sedan,23824,548,Low
1170,Honda,Accord,2022,330,6,Petrol,Automatic,AWD,2,SUV,39325,726,High
1171,Nissan,Altima,2016,404,8,Petrol,CVT,FWD,5,SUV,29590,511,Low
1172,Chevrolet,Tahoe,2019,341,6,Diesel,Automatic,AWD,4,SUV,46244,667,High
1173,Audi,Q7,2016,253,6,Petrol,Automatic,FWD,5,SUV,33750,631,Medium
1174,Honda,CR-V,2018,153,4,Petrol,Automatic,FWD,4,Sedan,29219,535,Low
1175,Alfa Romeo,Stelvio,2021,215,4,Electric,CVT,FWD,4,Coupe,36054,581,Medium
